Unnamed: 0,Well,Site,GT_label,GT_Cell_id,Unique_ID,GT_x,GT_y,GT_colorR,GT_colorG,GT_colorB,GT_Shape,GT_dist_toInit_state,GT_initial_state,PositionOnRegressionPlaneX,PositionOnRegressionPlaneY,CP_ImagerNumber,CP_ObjectNumber,CP_x,CP_y,VAE_x_coord,VAE_y_coord,VAE_z_coord
7132,D06,2,2,20,CellProcess_2_D06_02_id20.tiff,891,515,0.010537,0.998141,0.012396,0.496901,0.012428104216748241,green,0.001859,0.010537,48,21,878.0,516.0,3.3062272,-2.261525,3.0556943
7133,D06,2,2,23,CellProcess_2_D06_02_id23.tiff,590,518,0.39995,0.929421,0.470529,0.382368,0.4717336426870909,green,0.070579,0.39995,48,22,601.0,507.0,3.8787286,0.61270607,0.96036786
7134,D06,2,2,24,CellProcess_2_D06_02_id24.tiff,223,731,0.872827,0.720645,0.8478180000000001,0.211954,0.8499876967784666,red,0.279355,0.872827,48,29,223.0,735.0,-1.0183455,0.87779975,1.8531486
7136,D06,2,2,26,CellProcess_2_D06_02_id26.tiff,57,697,0.960956,0.221249,0.260293,0.065073,0.2609591695201004,red,0.778751,0.960956,48,28,56.0,697.0,-3.5673373,0.32348287,-0.17290631
7139,D06,2,2,29,CellProcess_2_D06_02_id29.tiff,54,538,0.267114,0.952862,0.314252,0.421437,0.3150561355935261,green,0.047138,0.267114,48,24,43.0,523.0,1.4330195,-0.6942829,1.0153631
7117,D06,2,2,3,CellProcess_2_D06_02_id3.tiff,703,169,0.198148,0.965033,0.233115,0.441721,0.2337118903759464,green,0.034967000000000005,0.198148,48,5,705.0,168.0,1.3928286,-1.2036165,1.3486468
7140,D06,2,2,30,CellProcess_2_D06_02_id30.tiff,119,886,0.590992,0.8957069999999999,0.695285,0.326179,0.6970643376066714,green,0.104293,0.590992,48,33,117.0,888.0,-0.13845149,0.78544396,1.6409864
7141,D06,2,2,31,CellProcess_2_D06_02_id31.tiff,587,770,0.852774,0.834283,0.98151,0.245377,0.9840214894926478,red,0.165717,0.852774,48,30,588.0,770.0,0.17943227,2.4334471,0.6931611
7142,D06,2,2,32,CellProcess_2_D06_02_id32.tiff,277,688,0.907702,0.523021,0.615319,0.15383,0.6168937598477395,red,0.476979,0.907702,48,26,278.0,688.0,-1.7181903,1.6058185,0.25739032
7143,D06,2,2,34,CellProcess_2_D06_02_id34.tiff,814,186,0.946733,0.301845,0.355112,0.088778,0.3560207162434016,red,0.698155,0.946733,48,6,813.0,184.0,-2.9644356,1.4335238,-0.63617074
7144,D06,2,2,35,CellProcess_2_D06_02_id35.tiff,228,144,0.898436,0.575527,0.67709,0.169273,0.6788236760951271,red,0.4244729999999999,0.898436,48,2,224.0,144.0,-0.5947541,3.593422,-0.90679187
7145,D06,2,2,36,CellProcess_2_D06_02_id36.tiff,380,887,0.616478,0.8912100000000001,0.725268,0.318683,0.7271245026144744,green,0.10879,0.616478,48,34,377.0,888.0,2.2557101,1.6500083,1.5720611
7146,D06,2,2,37,CellProcess_2_D06_02_id37.tiff,803,260,0.905931,0.5330600000000001,0.627129,0.156782,0.6287344583936536,red,0.46694,0.905931,48,10,802.0,258.0,-1.2032138,1.7688912,0.22754079
7147,D06,2,2,38,CellProcess_2_D06_02_id38.tiff,434,209,0.87826,0.68986,0.8116,0.2029,0.8136772798690545,red,0.31014,0.87826,48,7,434.0,210.0,-0.58431685,2.9947636,-0.18299285
7148,D06,2,2,39,CellProcess_2_D06_02_id39.tiff,247,319,0.001678,0.999704,0.001974,0.499507,0.001979146632668109,green,0.000296,0.001678,48,11,245.0,319.0,1.7232026,-4.4721427,0.761647
7149,D06,2,2,40,CellProcess_2_D06_02_id40.tiff,345,438,0.798335,0.859117,0.939218,0.265196,0.9416216339150166,green,0.14088299999999998,0.798335,48,18,343.0,440.0,1.6433047,2.4065673,2.6307933
7119,D06,2,2,6,CellProcess_2_D06_02_id6.tiff,529,126,0.952715,0.267951,0.315236,0.078809,0.3160432193306659,red,0.732049,0.952715,48,1,529.0,125.0,-2.9467056,-0.074882776,-0.55265915
7122,D06,2,2,9,CellProcess_2_D06_02_id9.tiff,266,862,0.8199350000000001,0.8553059999999999,0.96463,0.258843,0.9670982853475172,green,0.14469400000000002,0.8199350000000001,48,32,262.0,863.0,0.08775704,1.6627433,1.955245
7150,D06,3,2,1,CellProcess_2_D06_03_id1.tiff,98,428,0.532751,0.905985,0.6267659999999999,0.34330900000000003,0.6283701053986208,green,0.094015,0.532751,72,9,97.0,425.0,-0.58247685,0.97640824,2.0905585
7159,D06,3,2,10,CellProcess_2_D06_03_id10.tiff,130,893,0.861823,0.783004,0.921181,0.230295,0.9235388923440384,red,0.216996,0.861823,72,31,128.0,896.0,-0.86572117,2.42298,1.3173883
7160,D06,3,2,12,CellProcess_2_D06_03_id12.tiff,51,288,0.95109,0.27715500000000004,0.326065,0.08151599999999999,0.3268993237166053,red,0.722845,0.95109,72,6,51.0,289.0,-2.8429816,-0.43106943,0.2497302
7161,D06,3,2,13,CellProcess_2_D06_03_id13.tiff,658,216,0.970337,0.16809100000000002,0.197755,0.049439,0.19826024304603354,red,0.831909,0.970337,72,3,658.0,215.0,-3.2829225,-1.0316452,-0.6759197
7163,D06,3,2,15,CellProcess_2_D06_03_id15.tiff,812,275,0.8892709999999999,0.627467,0.738196,0.184549,0.7400857800664989,red,0.372533,0.8892709999999999,72,5,811.0,276.0,-1.4955969,0.48171628,1.1096518
7165,D06,3,2,17,CellProcess_2_D06_03_id17.tiff,517,812,0.8563930000000001,0.813771,0.957378,0.239344,0.9598281142038544,red,0.186229,0.8563930000000001,72,29,519.0,811.0,-0.42809704,1.9012951,0.99405307
7166,D06,3,2,18,CellProcess_2_D06_03_id18.tiff,350,270,0.187403,0.966929,0.220474,0.444881,0.22103839459682348,green,0.033071,0.187403,72,4,359.0,267.0,1.0110104,-1.1696669,1.6900151
7167,D06,3,2,19,CellProcess_2_D06_03_id19.tiff,304,428,0.929856,0.39748,0.467624,0.116906,0.4688205008749907,red,0.60252,0.929856,72,10,304.0,428.0,-2.8662326,0.86459327,0.45618746
7151,D06,3,2,2,CellProcess_2_D06_03_id2.tiff,572,641,0.388141,0.931505,0.456636,0.385841,0.4578051308306278,green,0.068495,0.388141,72,21,574.0,632.0,-0.19327265,-0.70281935,1.7949382
7169,D06,3,2,23,CellProcess_2_D06_03_id23.tiff,428,487,0.98979,0.057858000000000014,0.06806799999999999,0.017016999999999997,0.06824240758052623,red,0.942142,0.98979,72,12,427.0,487.0,-3.6178145,-3.165109,1.2410151
7170,D06,3,2,28,CellProcess_2_D06_03_id28.tiff,132,802,0.977148,0.129495,0.152348,0.038087,0.1527369773073833,red,0.870505,0.977148,72,27,131.0,802.0,-4.0980735,-1.6412082,-0.33222082
7171,D06,3,2,29,CellProcess_2_D06_03_id29.tiff,388,366,0.628261,0.88913,0.7391310000000001,0.315217,0.7410224666853991,green,0.11087,0.628261,72,7,393.0,371.0,0.091468744,-0.06269087,1.3932648
7152,D06,3,2,3,CellProcess_2_D06_03_id3.tiff,619,539,0.112056,0.980225,0.13183,0.467042,0.13216809006647698,green,0.019775,0.112056,72,17,605.0,542.0,4.3259068,-1.0581954,2.6893003
7172,D06,3,2,30,CellProcess_2_D06_03_id30.tiff,393,789,0.901676,0.5571699999999999,0.6554939999999999,0.163874,0.6571718227493789,red,0.44283,0.901676,72,25,389.0,787.0,-0.6498615,4.2876835,-0.39015642
7173,D06,3,2,31,CellProcess_2_D06_03_id31.tiff,254,868,0.893782,0.601901,0.7081189999999999,0.17703,0.7099312802664738,red,0.398099,0.893782,72,30,248.0,869.0,-2.4710186,3.2047784,0.8910939
7174,D06,3,2,32,CellProcess_2_D06_03_id32.tiff,888,694,0.975457,0.139076,0.163619,0.040905,0.16403763944756955,red,0.860924,0.975457,72,23,888.0,693.0,-3.7453024,-1.7862691,0.17787486
7175,D06,3,2,33,CellProcess_2_D06_03_id33.tiff,53,520,0.061725,0.989107,0.07261799999999999,0.481846,0.07280358224709603,green,0.010893,0.061725,72,15,51.0,519.0,2.6244717,-1.629033,2.9010918
7178,D06,3,2,36,CellProcess_2_D06_03_id36.tiff,713,632,0.984204,0.08951100000000001,0.105306,0.026327,0.1055765790261672,red,0.910489,0.984204,72,20,712.0,632.0,-3.1239336,-2.694753,0.13994703
7179,D06,3,2,37,CellProcess_2_D06_03_id37.tiff,828,730,0.336024,0.940702,0.395323,0.401169,0.3963341042277694,green,0.059298,0.336024,72,24,827.0,730.0,1.9594828,0.05220215,1.1264186
7180,D06,3,2,40,CellProcess_2_D06_03_id40.tiff,755,793,0.663416,0.882927,0.78049,0.30487800000000004,0.7824869813614826,green,0.117073,0.663416,72,26,754.0,782.0,1.4944518,2.3320646,1.0372815
7154,D06,3,2,5,CellProcess_2_D06_03_id5.tiff,421,76,0.380706,0.932817,0.447889,0.388028,0.44903569589528974,green,0.067183,0.380706,72,1,423.0,75.0,1.9215443,0.31061912,0.8157185
7157,D06,3,2,8,CellProcess_2_D06_03_id8.tiff,305,811,0.942461,0.32605700000000004,0.383596,0.095899,0.3845781858804221,red,0.6739430000000001,0.942461,72,28,304.0,811.0,-3.4900324,1.858097,-0.01314301
7158,D06,3,2,9,CellProcess_2_D06_03_id9.tiff,198,511,0.439913,0.922368,0.517545,0.370614,0.5188694143391713,green,0.077632,0.439913,72,13,201.0,509.0,0.17762946,-0.9556687,1.3055017
7181,D06,4,2,1,CellProcess_2_D06_04_id1.tiff,476,762,0.955471,0.252328,0.29685700000000004,0.074214,0.2976163778123995,red,0.747672,0.955471,96,27,474.0,761.0,-3.3339016,1.7077683,-1.597816
7189,D06,4,2,10,CellProcess_2_D06_04_id10.tiff,523,706,0.892379,0.609854,0.717475,0.179369,0.7193116036303113,red,0.390146,0.892379,96,24,521.0,706.0,-1.3137504,1.9558355,0.7958886
7190,D06,4,2,11,CellProcess_2_D06_04_id11.tiff,554,866,0.8752280000000001,0.70704,0.8318120000000001,0.20795300000000005,0.8339408238253766,red,0.29296,0.8752280000000001,96,32,554.0,866.0,-2.014086,2.5781107,2.7433286
7191,D06,4,2,12,CellProcess_2_D06_04_id12.tiff,731,206,0.8874860000000001,0.6375810000000001,0.750095,0.187524,0.7520150941050844,red,0.362419,0.8874860000000001,96,9,729.0,209.0,-1.9388827,1.2056057,0.8055092
7192,D06,4,2,13,CellProcess_2_D06_04_id13.tiff,369,326,0.886704,0.642011,0.755307,0.188827,0.7572402457522275,red,0.357989,0.886704,96,15,366.0,325.0,-1.7744969,2.519613,0.9302307
7194,D06,4,2,15,CellProcess_2_D06_04_id15.tiff,374,819,0.8767729999999999,0.698284,0.8215100000000001,0.20537800000000006,0.82361331724676,red,0.301716,0.8767729999999999,96,29,372.0,817.0,0.6019405,3.7562337,1.8797717
7195,D06,4,2,16,CellProcess_2_D06_04_id16.tiff,77,65,0.973105,0.15240499999999998,0.1793,0.044825,0.17975891606767053,red,0.8475950000000001,0.973105,96,3,77.0,65.0,-4.4093466,-1.2906923,0.46464893
7196,D06,4,2,18,CellProcess_2_D06_04_id18.tiff,551,627,0.86826,0.746524,0.8782639999999999,0.219566,0.8805115287277645,red,0.25347600000000003,0.86826,96,22,554.0,622.0,-0.47770807,1.6579565,0.41545162
7182,D06,4,2,2,CellProcess_2_D06_04_id2.tiff,901,258,0.947889,0.295296,0.347407,0.086852,0.3482962308944348,red,0.704704,0.947889,96,12,901.0,258.0,-2.5252557,-0.1813742,-0.00054908544
7197,D06,4,2,22,CellProcess_2_D06_04_id22.tiff,451,202,0.521798,0.907918,0.61388,0.34653,0.6154512180458541,green,0.092082,0.521798,96,8,454.0,205.0,-1.0068799,-1.47079,1.7217493
7199,D06,4,2,24,CellProcess_2_D06_04_id24.tiff,711,77,0.962811,0.210738,0.247927,0.061982,0.2485616131007292,red,0.789262,0.962811,96,4,709.0,75.0,-3.5900974,1.5871371,-1.5127953
7200,D06,4,2,25,CellProcess_2_D06_04_id25.tiff,864,787,0.251843,0.955557,0.296286,0.425928,0.2970442460453531,green,0.044443,0.251843,96,28,858.0,786.0,1.8642683,-0.130408,2.2906318
7201,D06,4,2,26,CellProcess_2_D06_04_id26.tiff,459,441,0.939975,0.340142,0.400167,0.100042,0.40119126944284617,red,0.659858,0.939975,96,19,460.0,440.0,-2.3524275,-0.26144618,0.12879774
7202,D06,4,2,27,CellProcess_2_D06_04_id27.tiff,106,281,0.94751,0.297442,0.349931,0.087483,0.3508274580993398,red,0.702558,0.94751,96,14,106.0,282.0,-2.521633,-0.48161614,0.015338801
7204,D06,4,2,29,CellProcess_2_D06_04_id29.tiff,679,745,0.87513,0.707597,0.832467,0.208117,0.8345977357900491,red,0.292403,0.87513,96,26,678.0,743.0,-0.5439793,2.2021394,0.030901007
7206,D06,4,2,31,CellProcess_2_D06_04_id31.tiff,170,142,0.947532,0.297316,0.34978400000000004,0.08744600000000001,0.3506788908950931,red,0.702684,0.947532,96,6,170.0,141.0,-2.68678,-0.06708932,-0.31164926
7207,D06,4,2,32,CellProcess_2_D06_04_id32.tiff,336,916,0.170536,0.969905,0.20063,0.449842,0.20114418279042645,green,0.030095,0.170536,96,34,331.0,916.0,1.7642648,-1.0943675,2.444048
7208,D06,4,2,33,CellProcess_2_D06_04_id33.tiff,598,65,0.993448,0.037129,0.043681,0.01092,0.04379294226427548,red,0.962871,0.993448,96,2,598.0,64.0,-3.4160244,-4.0219755,0.6845972
7209,D06,4,2,34,CellProcess_2_D06_04_id34.tiff,917,119,0.366829,0.935266,0.431563,0.392109,0.4326680039065023,green,0.064734,0.366829,96,5,917.0,113.0,1.8653927,0.14763628,1.8757529
7211,D06,4,2,36,CellProcess_2_D06_04_id36.tiff,322,441,0.958148,0.237162,0.279014,0.069753,0.2797282269816528,red,0.762838,0.958148,96,18,322.0,440.0,-2.7944608,-0.38384598,-0.19381884
7212,D06,4,2,37,CellProcess_2_D06_04_id37.tiff,659,866,0.933123,0.37897,0.4458470000000001,0.111462,0.4469881868213799,red,0.62103,0.933123,96,33,656.0,868.0,-3.1303842,2.1443775,0.041048788
7213,D06,4,2,39,CellProcess_2_D06_04_id39.tiff,139,441,0.05881,0.989622,0.069188,0.482703,0.06936527420626107,green,0.010378,0.05881,96,17,136.0,431.0,2.2844796,-1.9298986,1.6330218
7184,D06,4,2,4,CellProcess_2_D06_04_id4.tiff,505,829,0.921491,0.444884,0.523393,0.130848,0.5247325706210673,red,0.5551159999999999,0.921491,96,30,504.0,824.0,-1.7168432,5.1819777,0.43500957
7214,D06,4,2,40,CellProcess_2_D06_04_id40.tiff,94,643,0.529337,0.906588,0.62275,0.34431300000000004,0.6243432478394082,green,0.093412,0.529337,96,23,93.0,636.0,1.5241538,0.028945997,0.71466595
7185,D06,4,2,5,CellProcess_2_D06_04_id5.tiff,263,224,0.325816,0.942503,0.383313,0.404172,0.3842940376441625,green,0.057497,0.325816,96,11,270.0,224.0,1.9783835,-0.1865191,1.5527989
7186,D06,4,2,6,CellProcess_2_D06_04_id6.tiff,168,271,0.8219120000000001,0.854957,0.966955,0.258261,0.9694301445146328,green,0.145043,0.8219120000000001,96,13,166.0,272.0,-0.3024929,2.5838687,1.4308627
7223,D06,5,2,10,CellProcess_2_D06_05_id10.tiff,39,293,0.403882,0.928727,0.475155,0.381211,0.4763713886748694,green,0.071273,0.403882,120,10,38.0,285.0,3.1462767,0.9361828,1.4804635
7224,D06,5,2,11,CellProcess_2_D06_05_id11.tiff,714,346,0.244365,0.956877,0.287488,0.428128,0.28822401027709993,green,0.043123,0.244365,120,12,713.0,343.0,1.066968,-0.40233958,2.0636578
7225,D06,5,2,12,CellProcess_2_D06_05_id12.tiff,454,526,0.076351,0.986526,0.089824,0.477544,0.09005467044418543,green,0.013474000000000002,0.076351,120,17,447.0,529.0,2.6248286,-1.4911785,1.8170035
7226,D06,5,2,13,CellProcess_2_D06_05_id13.tiff,256,906,0.429788,0.924155,0.505632,0.373592,0.5069271141271364,green,0.07584500000000001,0.429788,120,33,254.0,900.0,1.8631634,0.76608944,0.93368596
7227,D06,5,2,14,CellProcess_2_D06_05_id14.tiff,68,523,0.727812,0.8715629999999999,0.8562489999999999,0.285938,0.8584408881171126,green,0.128437,0.727812,120,16,69.0,526.0,0.6543951,2.3480184,1.2715775
7228,D06,5,2,15,CellProcess_2_D06_05_id15.tiff,139,131,0.8562930000000001,0.814337,0.958043,0.239511,0.9604957246222224,red,0.185663,0.8562930000000001,120,2,139.0,134.0,-0.9277499,2.029026,2.1823623
7230,D06,5,2,17,CellProcess_2_D06_05_id17.tiff,565,773,0.951982,0.27210300000000004,0.320122,0.08002999999999999,0.3209404869250385,red,0.727897,0.951982,120,30,563.0,773.0,-3.3035572,0.6709306,-0.4701981
7231,D06,5,2,18,CellProcess_2_D06_05_id18.tiff,663,722,0.019152,0.99662,0.022532,0.494367,0.0225894819683505,green,0.00338,0.019152,120,25,649.0,728.0,4.349918,-1.9399511,2.4008293
7232,D06,5,2,19,CellProcess_2_D06_05_id19.tiff,568,59,0.122108,0.978452,0.143656,0.464086,0.14402406250527405,green,0.021548,0.122108,120,1,564.0,59.0,1.6462265,-1.4031216,1.8399333
7216,D06,5,2,2,CellProcess_2_D06_05_id2.tiff,228,134,0.16786199999999998,0.970377,0.197485,0.450629,0.19799022484342688,green,0.029623000000000007,0.16786199999999998,120,4,222.0,133.0,3.7798004,0.10603915,3.7970748
7233,D06,5,2,20,CellProcess_2_D06_05_id20.tiff,345,753,0.327529,0.942201,0.385329,0.403668,0.3863144305116519,green,0.057799,0.327529,120,28,340.0,756.0,1.1743655,-0.09352286,2.364664
7234,D06,5,2,21,CellProcess_2_D06_05_id21.tiff,238,760,0.897408,0.5813550000000001,0.683947,0.170987,0.6856976007405772,red,0.418645,0.897408,120,29,235.0,760.0,-2.1032908,1.5563112,0.6146361
7235,D06,5,2,24,CellProcess_2_D06_05_id24.tiff,766,843,0.989086,0.061849,0.072763,0.018191,0.07294965987579646,red,0.938151,0.989086,120,32,766.0,843.0,-3.916443,-3.144921,1.4975338
7236,D06,5,2,25,CellProcess_2_D06_05_id25.tiff,685,269,0.928405,0.405704,0.477299,0.119325,0.4785204994146208,red,0.594296,0.928405,120,9,686.0,269.0,-2.391593,1.9207345,-0.13015357
7237,D06,5,2,26,CellProcess_2_D06_05_id26.tiff,862,750,0.060707,0.989287,0.07142000000000001,0.482145,0.07160279858088699,green,0.010713,0.060707,120,27,872.0,756.0,0.6937789,-3.2306292,1.9134462
7238,D06,5,2,28,CellProcess_2_D06_05_id28.tiff,601,545,0.407943,0.92801,0.479933,0.380017,0.4811613353042747,green,0.07199,0.407943,120,18,599.0,541.0,2.4047577,1.1258851,2.0050974
7239,D06,5,2,29,CellProcess_2_D06_05_id29.tiff,371,624,0.732913,0.870662,0.862251,0.284437,0.8644575907581696,green,0.129338,0.732913,120,20,370.0,629.0,-1.0549049,-0.07924609,1.061928
7240,D06,5,2,30,CellProcess_2_D06_05_id30.tiff,283,201,0.003944,0.999304,0.00464,0.49884,0.004651876020936929,green,0.000696,0.003944,120,5,289.0,197.0,2.1826131,-3.1223245,1.8373294
7241,D06,5,2,31,CellProcess_2_D06_05_id31.tiff,828,209,0.919909,0.453851,0.5339430000000001,0.133486,0.5353089003532068,red,0.546149,0.919909,120,6,826.0,205.0,-2.1622913,3.6598594,-0.6408665
7244,D06,5,2,34,CellProcess_2_D06_05_id34.tiff,363,241,0.466838,0.917617,0.549221,0.362695,0.5506268654587729,green,0.082383,0.466838,120,8,360.0,235.0,1.8413585,1.2925851,0.88833094
7245,D06,5,2,35,CellProcess_2_D06_05_id35.tiff,141,626,0.05116,0.990972,0.060188,0.484953,0.060342238820901124,green,0.009028,0.05116,120,21,140.0,621.0,3.4439483,-1.9138151,2.524045
7246,D06,5,2,37,CellProcess_2_D06_05_id37.tiff,507,218,0.796396,0.85946,0.936937,0.265766,0.939334452566674,green,0.14054,0.796396,120,7,508.0,215.0,1.0103877,2.9862,1.1244664
7218,D06,5,2,4,CellProcess_2_D06_05_id4.tiff,790,739,0.932072,0.3849260000000001,0.452854,0.113214,0.45401316824881205,red,0.615074,0.932072,120,26,790.0,739.0,-2.2240052,1.7283915,-0.40636253
7248,D06,5,2,40,CellProcess_2_D06_05_id40.tiff,491,591,0.947969,0.294844,0.346875,0.086719,0.3477630576478035,red,0.705156,0.947969,120,19,490.0,592.0,-3.5562763,0.83996487,0.49397555
7221,D06,5,2,8,CellProcess_2_D06_05_id8.tiff,586,412,0.941417,0.331972,0.390556,0.097639,0.3915548560517778,red,0.668028,0.941417,120,14,586.0,411.0,-2.3763835,1.0548793,-0.3241154
7222,D06,5,2,9,CellProcess_2_D06_05_id9.tiff,248,645,0.023921,0.995779,0.028142,0.492964,0.028214311694326588,green,0.004221,0.023921,120,23,256.0,649.0,2.3738906,-2.4932435,2.5926979
7257,D06,6,2,10,CellProcess_2_D06_06_id10.tiff,136,495,0.971213,0.163127,0.191914,0.047978,0.192405295640373,red,0.836873,0.971213,144,23,136.0,495.0,-3.9617732,-0.8333161,-0.54054177
7258,D06,6,2,11,CellProcess_2_D06_06_id11.tiff,419,160,0.642517,0.8866149999999999,0.7559020000000001,0.311025,0.7578370041478089,green,0.113385,0.642517,144,5,412.0,162.0,2.8316665,2.4729002,1.037966
7259,D06,6,2,12,CellProcess_2_D06_06_id12.tiff,375,799,0.23788,0.958021,0.279859,0.4300350000000001,0.28057515424788626,green,0.041979,0.23788,144,33,371.0,790.0,1.4819026,-0.7155409,1.4086499
7260,D06,6,2,13,CellProcess_2_D06_06_id13.tiff,226,570,0.70021,0.876433,0.8237770000000001,0.294056,0.8258850228447828,green,0.123567,0.70021,144,26,225.0,565.0,1.6382524,3.7274756,0.8104427
7261,D06,6,2,14,CellProcess_2_D06_06_id14.tiff,260,622,0.33792,0.940367,0.3975530000000001,0.400612,0.3985704847428998,green,0.05963300000000001,0.33792,144,27,268.0,624.0,1.0724689,-1.189819,0.6637531
7262,D06,6,2,15,CellProcess_2_D06_06_id15.tiff,419,485,0.895681,0.591138,0.695457,0.17386400000000002,0.6972365894382231,red,0.408862,0.895681,144,22,416.0,484.0,-0.32720557,3.0878267,2.030919
7263,D06,6,2,16,CellProcess_2_D06_06_id16.tiff,373,275,0.049742,0.991222,0.05852,0.48537,0.0586697811950925,green,0.008778,0.049742,144,12,377.0,266.0,5.0025167,-1.4800678,2.356512
7264,D06,6,2,17,CellProcess_2_D06_06_id17.tiff,225,834,0.068985,0.987826,0.08115900000000001,0.47971,0.08136658412733815,green,0.012174,0.068985,144,35,216.0,840.0,1.9487463,-1.1288333,4.5459814
7266,D06,6,2,19,CellProcess_2_D06_06_id19.tiff,293,863,0.850383,0.84783,0.997447,0.249362,1.0,red,0.15217,0.850383,144,38,286.0,863.0,0.20155132,1.9415022,3.8723726
7250,D06,6,2,2,CellProcess_2_D06_06_id2.tiff,841,132,0.988209,0.066815,0.078606,0.019651,0.07880709685631017,red,0.933185,0.988209,144,3,841.0,131.0,-3.135249,-3.0593317,0.07710954
7269,D06,6,2,22,CellProcess_2_D06_06_id22.tiff,167,432,0.961074,0.220583,0.259509,0.064877,0.26017353968337875,red,0.779417,0.961074,144,20,169.0,432.0,-2.7769628,-0.83610964,0.31324854
7270,D06,6,2,23,CellProcess_2_D06_06_id23.tiff,432,385,0.12602,0.977761,0.148258,0.462935,0.14863832572310154,green,0.022239,0.12602,144,18,432.0,386.0,1.3348076,-1.6275834,1.6222407
7271,D06,6,2,24,CellProcess_2_D06_06_id24.tiff,330,160,0.661606,0.8832459999999999,0.77836,0.30541,0.7803522025121702,green,0.116754,0.661606,144,4,333.0,166.0,-0.5909388,0.7521603,2.467298
7272,D06,6,2,25,CellProcess_2_D06_06_id25.tiff,747,176,0.864157,0.769778,0.905621,0.226405,0.9079390667221038,red,0.230222,0.864157,144,8,751.0,176.0,-0.32178402,0.60594237,0.67845196
7273,D06,6,2,26,CellProcess_2_D06_06_id26.tiff,788,719,0.947181,0.29931,0.352129,0.088032,0.3530305993942966,red,0.7006899999999999,0.947181,144,31,787.0,718.0,-2.7782564,0.29779512,0.022028409
7275,D06,6,2,28,CellProcess_2_D06_06_id28.tiff,291,260,0.975378,0.139526,0.164148,0.041037,0.16456832311720276,red,0.860474,0.975378,144,10,291.0,260.0,-4.090481,-1.6441077,0.33991227
7276,D06,6,2,29,CellProcess_2_D06_06_id29.tiff,698,339,0.816952,0.8558319999999999,0.96112,0.25972,0.963579974405798,green,0.14416800000000002,0.816952,144,16,696.0,333.0,-0.20531276,1.514821,1.0016336
7277,D06,6,2,30,CellProcess_2_D06_06_id30.tiff,41,42,0.771465,0.863859,0.907606,0.273099,0.9099289118037732,green,0.136141,0.771465,144,1,35.0,38.0,1.0576984,2.1024878,2.4420311
7278,D06,6,2,31,CellProcess_2_D06_06_id31.tiff,863,633,0.91747,0.467669,0.550199,0.13755,0.551607086036663,red,0.532331,0.91747,144,29,865.0,631.0,-1.2241327,2.2617576,-0.3282971
7279,D06,6,2,32,CellProcess_2_D06_06_id32.tiff,888,498,0.979161,0.118086,0.138924,0.034731,0.13928034126896405,red,0.881914,0.979161,144,24,888.0,496.0,-3.8151453,-2.1566563,0.37222534
7280,D06,6,2,33,CellProcess_2_D06_06_id33.tiff,689,544,0.603101,0.8935700000000001,0.70953,0.322617,0.711346705862187,green,0.10643,0.603101,144,25,689.0,539.0,1.7312833,2.1629865,1.9156983
